v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"0015-00000019-002","1","/air_suction/emesisbag.jpg","Bag Vomit Emesis with Graduation each","Sold by the each, ordering quantity is by the each.  Emesis bag with graduation marks.","","","","","0.75","EA","0","0","0","1","1","0","0","","2014-02-17 15:26:00","500","","Airway / Suction","--none--","1","0","0","0","0","0","","",""
"0015-00000021-002","1","no_picture.gif","Portable Suction Unit, used","","","","","","150","EA","0","0","0","1","1","0","0","","2014-07-22 06:20:00","0","","Airway / Suction","--none--","0","0","0","0","0","0","","",""
"0015-00000025-001","1","air_suction/800cansiter.jpg","Canister, Hard Plastic, Suction, 800 cc with lid","Sold by the each.","","","","","2.95","EA","0","0","0","1","1","0","0","","2019-06-27 17:14:42","1","","Airway / Suction","--none--","1","0","0","0","0","0","","",""
"0020-00000001-001","1","/air_supplies/bullets.jpg","0.9% Sodium Chloride for Nebulizer","<i>Sold by the each. 100 each per box.</i>","","","","","0.17","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","97","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000002-001","1","/air_supplies/60np.jpg","Airway, Nasal Pharyngeal 6.0 mm 18 Fr","<i>Sold by the each, 10 each per box. </i>","","","","","3.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000003-001","1","air_supplies/70np.jpg","Airway, Nasal Pharyngeal 7.0 mm 21 Fr","<i>Sold by the each, 10 each per box. </i>","","","","","3.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000004-001","1","/air_supplies/80np.jpg","Airway, Nasal Pharyngeal 8.0 mm 24 Fr","<i>Sold by the each, 10 each per box. </i>","","","","","3.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000005-001","1","/air_supplies/100op.jpg","Airway, Oral Pharyngeal 100 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000006-001","1","/air_supplies/40op.jpg","Airway, Oral Pharyngeal 40 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","26","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000007-001","1","/air_supplies/50op.jpg","Airway, Oral Pharyngeal 50 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","28","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000008-001","1","/air_supplies/60op.jpg","Airway, Oral Pharyngeal 60 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","33","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000009-001","1","/air_supplies/70op.jpg","Airway, Oral Pharyngeal 70 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","23","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000010-001","1","/air_supplies/80op.jpg","Airway, Oral Pharyngeal 80 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","14","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000011-001","1","/air_supplies/90op.jpg","Airway, Oral Pharyngeal 90 mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000012-001","1","/air_supplies/bitestick.jpg","Bite Stick","<i>Sold by the each. </i>","","","","","0.61","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000013-001","1","/air_supplies/adultnc.jpg","Cannula, Nasal Adult","<i>Adult nasal cannula. Available by the each, 50 each per case.</i>","","","","","0.55","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1583","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000014-001","1","/air_supplies/pedsnc.jpg","Cannula, Nasal Pediatric","Pediatric nasal cannula.  <i>Available by the each, 50 each per case.</i>","","","","","0.56","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","100","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000015-001","1","/air_supplies/combitube.jpg","Combitube  41 Fr","<i>Sold by the each, 4 per case.</i>","","","","","49.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","40","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000016-001","1","/air_supplies/macgill.jpg","Forceps, McGill 10'' Adult","<i>Sold by the each. </i>","","","","","4.44","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","16","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000017-001","1","/air_supplies/macgill.jpg","Forceps, McGill 6'' Pediatric","<i>Sold by the each. </i>","","","","","4.44","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","6","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000018-001","1","/air_supplies/airwaylube.jpg","Gel, lubricating Water Soluble KY","Lubricating jelly for airway and other patient care purposes.  <i>Sold by the each.</i>","","","","","0.09","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","715","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000019-001","1","/air_supplies/adultbvm.jpg","Manual Resuscitator;  (BVM) Adult","<i>Sold by the each, 16 each per case. </i>","","","","","18.91","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000020-001","1","/air_supplies/pedsbvm.jpg","Manual Resuscitator;  (BVM) Pediatric","<i>Sold by the each, 16 each per box. </i>","","","","","33.81","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000021-001","1","/air_supplies/adultnrb.jpg","Mask, High Flow; Partial Non-Rebreather Adult","<i>Non-rebreather masks, Adult Use. Available by the each, 50 each per case.</i>","","","","","1.53","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","118","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000022-001","1","/air_supplies/infantnrb.jpg","Mask, High Flow; Partial Non-Rebreather Infant","<i>Mask, High Flow; Partial Non-Rebreather Infant. Available by the each, 50 each per case.</i>","","","","","2.25","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","104","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000023-001","1","/air_supplies/pedsnrb.jpg","Mask, High Flow; Partial Non-Rebreather Pediatric   ","<i>Sold by the each, limit 28. </i>","","","","","1.57","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","19","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000024-001","1","/air_supplies/pocketmask.jpg","Mask, Pocket for CPR","<i>Sold by the each. </i>","","","","","5.45","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","7","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000025-001","1","/air_supplies/venturi.jpg","Mask, Tracheotomy Venturi fittings","<i>Sold by the each. </i>","","","","","4.4","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000026-001","1","/air_supplies/christmastree.jpg","O2 Flow meter Nipple Christmas Tree","<i>Sold by the each. </i>","","","","","0.77","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000027-001","1","/air_supplies/tubing.jpg","Tubing, O2 Connection","<i>Sold by the each, limit 14. </i>","","","","","0.32","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000028-001","1","/air_supplies/","Mask LMA - Unique Emergency Kit (3-4-5)","<i>Sold by the each, limit 14. </i>","","","","","49.61","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000029-001","1","/air_supplies/","LMA Unique Peds Kit, 1-2.5 sizes","<i>Sold by the each, limit 14. </i>","","","","","84.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000030-001","1","/air_supplies/lma1.jpg","LMA Unique Size 1, with syringe and lube","<i>Sold by the each, limit 14. </i>","","","","","21.12","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000031-001","1","/air_supplies/lma15.jpg","LMA Unique Size 1.5, with syringe and lube","<i>Sold by the each, limit 14. </i>","","","","","21.12","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000032-001","1","/air_supplies/lma2.jpg","LMA Unique Size 2, with syringe and lube","<i>Sold by the each, limit 14. </i>","","","","","21.12","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000033-001","1","/air_supplies/lma25.jpg","LMA Unique Size 2.5, with syringe and lube","<i>Sold by the each, limit 14. </i>","","","","","21.12","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000034-001","1","/air_supplies/lma3.jpg","LMA Unique Size 3, with syringe and lube","<i>Sold by the each, limit 14. </i>","","","","","21.12","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000035-001","1","/air_supplies/110op.jpg","Airway, Oral Pharyngeal 110mm","<i>Sold by the each. </i>","","","","","0.23","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000036-001","1","air_supplies/King4new.jpg","King airway size 4, with syringe and lube","<i>Sold by the each, 5 each per box. </i>","","","","","37.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000037-001","1","/air_supplies/king5.jpg","King airway size 5, with syringe and lube","<i>Sold by the each, 5 each per box. </i>","","","","","37.68","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000040-001","1","/air_supplies/LMA Sz 1.0.jpg","LMA Unique Std Size 1.0 without syringe and lubricant","ON ORDER .. <i>Sold by the each, 10 each per box. </i>","","","","","10.35","EA","0","0","0","1","1","0","0","","2015-01-10 09:21:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000041-001","1","air_supplies/LMA Sz 1.5.jpg","LMA Unique Std Size 1.5 without syringe and lubricant","<i>Sold by the each, 10 each per box. </i>","","","","","10.35","EA","0","0","0","1","1","0","0","","2015-01-10 09:23:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000042-001","1","air_supplies/LMA Sz 2.0.jpg","LMA Unique Std Size 2.0 without syringe and lubricant","<i>Sold by the each, 10 each per box. </i>","","","","","10.35","EA","0","0","0","1","1","0","0","","2015-01-10 09:24:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000043-001","1","air_supplies/LMA Sz 2.5.jpg","LMA Unique Std Size 2.5 without syringe and lubricant","<i>Sold by the each, 10 each per box. </i>","","","","","10.35","EA","0","0","0","1","1","0","0","","2015-01-10 09:26:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000044-001","1","air_supplies/LMA Sz 3.0.jpg","LMA Unique Std Size 3.0 without syringe and lubricant","<i>Sold by the each, 10 each per box. </i>","","","","","10.35","EA","0","0","0","1","1","0","0","","2015-01-10 09:27:00","1","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000020-002","1","air_supplies/PedsBVMonly.jpg","Manual Resuscitator;  BVM ONLY Peds","Sold by the each, six to a case. Does NOT contain a CO2 Detector, ""Airway/ALS Items.""","","","","","21.42","EA","0","0","0","1","1","0","0","","2016-04-08 15:16:57","12","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000019-002","1","air_supplies/AdtBVMonly.jpg","Manual Resuscitator;  BVM ONLY Adult","Sold by the each, six to a case. Does NOT contain a CO2 Detector, ""Airway/ALS Items.""","","","","","11.85","EA","0","0","0","1","1","0","0","","2016-05-07 10:51:22","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000045-001","1","air_supplies/IgelResus3.jpg","I-Gel O2 Resus Pack Sz 3","Sold by the each.  This is a special order item.","","","","","25.5","EA","0","0","0","1","1","0","0","","2016-08-12 14:46:56","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000046-001","1","air_supplies/IgelResus4.jpg","I-Gel O2 Resus Pack Sz 4","Sold by the each.  This is a special order item.","","","","","25.5","EA","0","0","0","1","1","0","0","","2016-08-12 17:38:20","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000047-001","1","air_supplies/IgelResus5.jpg","I-Gel O2 Resus Pack Sz 5","Sold by the each.  This is a special order item.","","","","","25.5","EA","0","0","0","1","1","0","0","","2016-08-12 17:39:34","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000049-001","1","air_supplies/peepvalvle.jpg","Peep Valve Disp Adj 30mm ID 20/CS","A 30mm adjustable peep valve from 0-20cm.  Sold by the case of 20 each.","","","","","106","CS","0","0","0","1","1","0","0","","2017-11-20 16:39:06","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000019-003","1","air_supplies/AdtBVMonly003.jpg","Manual Resuscitator;  BVM ONLY Adult","Sold by the each, 12 each/case. <b>Does Not have Bacterial/Viral Depth Filter no port.  Does NOT have CO2 Detector, ""Airway/ALS Items"" or Manometer.</B>","","","","","12","EA","0","0","0","1","1","0","0","","2017-12-24 08:40:58","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000002-002","1","air_supplies/60np24fr.jpg","Airway, Nasal Pharyngeal 6.0 mm 24 Fr","Sold by the each, 10 each per box.","","","","","2.7","EA","0","0","0","1","1","0","0","","2018-03-23 13:40:08","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000003-002","1","air_supplies/70np28fr.jpg","Airway, Nasal Pharyngeal 7.0 mm 28 Fr","Sold by the each, 10 each per box.","","","","","2.7","EA","0","0","0","1","1","0","0","","2018-03-23 13:42:19","0","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000004-002","1","air_supplies/80np32fr.jpg","Airway, Nasal Pharyngeal 8.0 mm 32 Fr","Sold by the each, 10 each per box.","","","","","2.7","EA","0","0","0","1","1","0","0","","2018-03-23 14:17:45","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000051-001","1","","King airway size 3, with syringe and lube","","","","","","37.68","EA","0","0","0","1","1","0","0","","2018-12-06 09:08:16","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","",""
"0020-00000053-001","1","air_supplies/I Gel 1.0.jpg","i-gel O2 Supraglottic  Sz 1.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Pediatric PINK STRAP.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-14 07:27:45","0","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000054-001","1","air_supplies/I Gel 1.5.jpg","i-gel O2 Supraglottic  Sz 1.5","Sold by the each. Fits Thomas Endotracheal Tube Holder, Pediatric PINK STRAP.","intersurgical.com/products/airway-management/i-gel-supraglottic-airway","","","","15","EA","0","0","0","1","1","0","0","","2020-01-14 07:36:42","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000055-001","1","air_supplies/I Gel 2.0.jpg","i-gel O2 Supraglottic  Sz 2.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-14 07:38:44","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000056-001","1","air_supplies/I Gel 2.5.jpg","i-gel O2 Supraglottic  Sz 2.5","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-14 07:41:40","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
"0020-00000057-001","1","air_supplies/I-Gel 3.jpg","i-gel O2 Supraglottic  Sz 3.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-14 07:45:00","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","",""
